219.32028,0.89827
219.14862,0.88986
219.48663,0.89418
219.77676,0.87844
220.38922,0.86509
220.35053,0.82119
219.91642,0.77801
219.12364,0.74272
217.67647,0.55306
215.64110,0.39760
205.26049,0.32480
203.99496,0.42852
203.20373,0.49002
201.95022,0.45045
200.60754,0.45690
199.86893,0.49623
200.63991,0.42436
202.20972,0.45447
205.09589,0.45313
205.18526,0.62004
205.19506,0.70024
204.74605,0.78212
204.23659,0.78219
203.52331,0.75732
202.61612,0.71109
201.73354,0.69049
201.17065,0.66193
201.30153,0.67382
202.12898,0.73271
202.36008,0.82786
202.35360,0.87061
202.24880,0.88401
201.94856,0.90431
201.58442,0.90602
200.94182,0.89779
200.28527,0.86623
199.88458,0.88087
199.81735,0.88566
200.01471,0.87522
200.18818,0.87539
200.32432,0.88279
200.70421,0.90587
200.97863,0.91723
201.09259,0.92089
200.87986,0.90936
200.55324,0.89477
200.39036,0.88931
200.30379,0.89329
200.04372,0.89345
199.88618,0.90149
199.74794,0.91369
199.43440,0.91917
199.21059,0.92323
199.07634,0.92532
199.19228,0.92139
199.36428,0.91464
199.89341,0.89446
200.18599,0.88450
200.39818,0.89407
200.48030,0.89346
200.78811,0.89547
201.24559,0.90097
201.53970,0.90080
201.59101,0.88444
202.01016,0.87177
202.63968,0.84780
203.29715,0.85966
202.76314,0.81744
201.39474,0.82776
200.19333,0.79877
199.78526,0.77088
199.28893,0.73282
198.73307,0.60476
198.00024,0.39615
178.77339,0.57247
176.99560,0.73165
175.82158,0.81341
175.47971,0.80392
175.48391,0.81455
175.92541,0.83047
176.60623,0.81983
176.56651,0.82164
176.49475,0.82221
176.72997,0.81670
177.06680,0.84513
177.04277,0.85124
176.96215,0.86985
176.49013,0.86435
175.94527,0.89452
175.48603,0.91307
175.30647,0.90636
175.38582,0.88962
175.18796,0.88793
175.70267,0.89987
175.98341,0.89133
176.39886,0.87525
176.96958,0.89084
177.31647,0.91106
177.42146,0.91524
177.77943,0.91159
178.73915,0.87880
179.24467,0.89778
179.46522,0.90688
179.80618,0.89520
180.18487,0.87702
180.13850,0.88354
179.98724,0.90507
179.81954,0.91723
179.43938,0.92463
179.27336,0.92730
179.00682,0.91747
178.84357,0.88656
178.30763,0.86820
177.48325,0.89884
176.71774,0.87035
176.08126,0.87693
175.45693,0.89571
175.14053,0.90130
175.08395,0.88335
174.62594,0.84397
174.76018,0.72652
173.34424,0.63896
172.71488,0.53354
169.90904,0.57243
168.37169,0.65639
167.97866,0.65935
168.26868,0.58298
168.47493,0.65065
168.68600,0.60693
168.63787,0.64893
168.74683,0.74796
169.10366,0.73682
169.28746,0.81225
169.10083,0.87375
168.85894,0.89781
168.57819,0.88887
168.24360,0.91910
168.00292,0.91508
167.32538,0.93095
166.67490,0.88859
166.15355,0.89294
165.51045,0.86176
165.19171,0.85663
164.64687,0.82826
164.92194,0.86759
165.25429,0.86632
165.54006,0.87781
165.57222,0.88291
165.56764,0.79114
164.74654,0.77196
162.65981,0.58475
161.22556,0.56793
158.39718,0.36968
148.34612,0.59457
146.86823,0.82695
146.66451,0.90427
146.66654,0.90602
146.52636,0.91823
146.77821,0.91296
146.96979,0.92922
147.20594,0.94234
147.30666,0.94684
147.47126,0.94556
147.77515,0.93975
148.07860,0.92747
147.94218,0.92783
147.87253,0.93171
147.79048,0.93828
147.73389,0.94123
147.98347,0.92464
147.99129,0.92590
148.07619,0.92490
147.66938,0.92875
147.58642,0.93966
147.73164,0.91504
147.78683,0.91585
147.95865,0.88665
148.06587,0.91181
147.96274,0.92809
147.85971,0.93274
147.79344,0.93957
147.43083,0.94269
147.22549,0.93254
146.91558,0.92673
146.55193,0.91275
146.16525,0.91330
145.89314,0.90229
145.68035,0.88464
145.82149,0.81946
145.84137,0.82521
145.92420,0.79613
145.39426,0.75495
145.81969,0.60623
146.24992,0.61982
147.79043,0.64043
147.94299,0.71952
149.09521,0.74512
147.96849,0.69568
147.25817,0.69041
146.84268,0.53448
130.79152,0.46363
131.12746,0.52314
132.89013,0.52485
132.35943,0.61502
131.90488,0.61363
130.83095,0.51776
130.44156,0.46019
130.18767,0.42971
130.17916,0.40386
130.39142,0.48761
130.67962,0.41290
131.58525,0.43260
132.46553,0.43704
133.25690,0.47054
132.98489,0.64010
132.89929,0.65406
132.76646,0.50567
148.62271,0.45602
149.24376,0.55592
149.37244,0.63743
149.41247,0.61231
148.94126,0.57244
147.75464,0.65711
147.22492,0.58067
146.72866,0.52404
146.57998,0.50989
146.75742,0.56664
147.32279,0.63614
147.71362,0.70805
147.56983,0.74113
147.68361,0.75206
147.45357,0.77546
146.55188,0.81606
145.69022,0.80807
145.02104,0.83207
145.11043,0.80806
145.01656,0.72977
145.71367,0.65328
145.66268,0.57946
145.01654,0.45913
144.84695,0.46563
144.70545,0.38562
145.53605,0.34607
144.61650,0.39679
143.20795,0.23487
131.37993,0.26571
109.69861,0.26776
98.52515,0.27887
98.33158,0.31019
98.97963,0.43290
99.17357,0.62522
99.88429,0.68487
99.63942,0.65227
99.72902,0.63947
99.43685,0.67707
99.45847,0.64866
99.02751,0.66968
98.96515,0.56390
98.69466,0.63041
98.74100,0.65667
98.73610,0.54431
98.74833,0.51586
98.59695,0.38336
98.68599,0.37164
105.82296,0.33481
120.30528,0.27205
136.20499,0.24631
147.08257,0.36014
146.03750,0.31213
145.45426,0.29079
144.62669,0.20668
144.26185,0.21807
143.59005,0.27701
147.76236,0.25085
148.34057,0.33810
150.90466,0.36329
166.01132,0.51352
164.74446,0.58714
165.08376,0.51341
165.25540,0.46388
165.13889,0.50750
165.21854,0.58948
164.45012,0.62163
164.99992,0.70093
165.50881,0.68504
165.55019,0.76548
165.49058,0.80646
165.36294,0.82369
164.61991,0.77786
164.02227,0.75693
163.51735,0.80205
164.00719,0.80635
164.51425,0.77830
165.07384,0.82541
164.98432,0.83743
165.62502,0.80747
165.39122,0.85476
165.63726,0.83255
165.47531,0.87456
165.94809,0.84803
165.49175,0.87691
165.84747,0.84385
165.87234,0.87725
165.64509,0.85989
165.46488,0.84850
165.35980,0.86033
165.21236,0.90973
165.23093,0.83977
165.35052,0.88328
165.40997,0.84104
165.27476,0.82754
165.19558,0.66883
164.86166,0.70986
164.70488,0.80908
164.16647,0.66852
164.40799,0.67970
164.74771,0.54457
165.12001,0.69046
165.87313,0.71921
166.71948,0.68452
166.87763,0.58115
166.66862,0.36729
165.01964,0.29573
164.95935,0.26520
162.17476,0.22623
147.74641,0.32399
133.50448,0.29957
115.97332,0.26030
105.73857,0.28259
98.70534,0.48718
98.60952,0.57725
98.80977,0.67026
98.98731,0.57902
99.18893,0.72577
99.01751,0.61875
98.74966,0.70319
98.56772,0.66813
98.55431,0.62167
98.50497,0.62677
98.85242,0.69726
98.79069,0.69883
98.72375,0.72440
98.35808,0.80000
98.44116,0.76189
98.10910,0.81176
98.36050,0.71035
98.13347,0.74215
98.50007,0.66815
98.40203,0.67334
98.59984,0.69472
98.70288,0.68942
98.82120,0.72068
98.75147,0.70062
98.65381,0.68054
98.53469,0.76094
98.35180,0.76935
98.42874,0.78147
98.42281,0.83012
98.37804,0.81917
98.44888,0.83557
98.31359,0.85326
98.34385,0.86583
98.33322,0.83977
98.44374,0.85452
98.31276,0.87716
98.35363,0.86166
98.31276,0.88890
98.31319,0.87664
98.25155,0.90884
98.38180,0.88633
98.39405,0.89810
98.37856,0.88650
98.56666,0.87943
98.47089,0.88347
98.67694,0.87157
98.65886,0.84816
98.81001,0.84340
98.72852,0.83957
98.93455,0.81328
98.87168,0.79260
98.84517,0.81269
98.66404,0.84621
98.58033,0.84021
98.39752,0.86394
98.34293,0.85334
98.17188,0.87654
98.07070,0.87376
98.02520,0.88507
98.01525,0.85775
98.00570,0.82956
97.81562,0.72424
97.84942,0.41272
97.72198,0.20709
98.15734,0.25910
98.59251,0.19034
98.64524,0.29502
98.61216,0.20653
97.89981,0.23565
96.97006,0.34171
96.33880,0.41170
96.04014,0.39582
95.87559,0.34432
96.12324,0.26310
96.30789,0.43199
95.90344,0.46517
95.82413,0.49368
96.18707,0.44805
96.68081,0.25560
96.86366,0.18195
97.32731,0.31589
97.92901,0.26539
98.00785,0.22645
98.70221,0.20831
98.70666,0.13311
99.02202,0.19593
99.05127,0.15465
98.98669,0.12592
99.05275,0.18889
99.18381,0.30819
98.78461,0.34275
98.44017,0.17735
98.25270,0.18680
98.05867,0.20818
97.97086,0.19735
96.12809,0.22506
89.32548,0.27257
83.54128,0.12222
80.14768,0.14884
75.68480,0.16909
70.79558,0.16458
66.13982,0.18349
65.57939,0.30193
65.39820,0.38968
65.41706,0.53453
65.26345,0.51372
65.12695,0.69356
65.23334,0.76172
65.17605,0.74066
65.24285,0.75106
65.33665,0.79541
65.35552,0.60397
65.39039,0.76146
65.46253,0.92525
65.55914,0.89760
65.41983,0.89345
65.45812,0.89807
65.49659,0.80079
65.37864,0.86477
65.41010,0.91739
65.52832,0.94300
65.41207,0.92218
65.64563,0.87181
65.65963,0.79521
65.54062,0.78053
65.63248,0.81879
65.70149,0.85695
65.63444,0.82108
65.60263,0.75742
65.59286,0.72323
65.42698,0.77035
65.38270,0.84442
65.36953,0.91112
65.36629,0.91723
65.33316,0.85205
65.36992,0.81478
65.36321,0.90530
65.39417,0.92086
65.53671,0.94976
65.49425,0.94960
65.57909,0.94098
65.69275,0.93639
65.61526,0.95656
65.59850,0.94724
65.68405,0.94135
65.62649,0.96084
65.56850,0.94954
65.63122,0.94864
65.51269,0.95436
65.48692,0.92878
65.60960,0.94278
65.51092,0.95465
65.49037,0.93397
65.52668,0.94493
65.52373,0.95606
65.53173,0.94475
65.58735,0.94709
65.64331,0.95261
65.51470,0.94628
65.61407,0.94626
65.63643,0.95439
65.52020,0.95491
65.63142,0.94416
65.58060,0.95180
65.46469,0.94600
65.56346,0.96031
65.58224,0.96215
65.49213,0.96015
65.53528,0.96487
65.55033,0.95508
65.48434,0.95208
65.50714,0.96132
65.52849,0.94759
65.49361,0.95410
65.47948,0.96270
65.52784,0.95610
65.49643,0.95799
65.55429,0.96017
65.60320,0.95325
65.53336,0.95621
65.52368,0.96336
65.62242,0.95546
65.52381,0.95110
65.58377,0.95461
65.66719,0.94155
65.53586,0.94733
65.58492,0.94722
65.61388,0.94987
65.53327,0.93771
65.59302,0.93719
65.64691,0.93941
65.52373,0.93550
65.61223,0.94457
65.67746,0.92642
65.59297,0.92667
65.66705,0.92863
65.72079,0.92336
65.59858,0.92972
65.64905,0.94394
65.67842,0.93038
65.56380,0.94161
65.62080,0.94637
65.66495,0.93593
65.62693,0.94264
65.69823,0.92730
65.75110,0.92047
65.69942,0.93809
65.67791,0.92925
65.72572,0.92746
65.67923,0.94482
65.65110,0.92083
65.69789,0.92262
65.67582,0.94365
65.60500,0.91816
65.65425,0.94231
65.66678,0.94670
65.60916,0.92319
65.72182,0.92210
65.69932,0.93016
65.64205,0.92214
65.69794,0.94284
65.66012,0.95130
65.64869,0.93975
65.74104,0.93526
65.66457,0.94873
65.62827,0.94101
65.69118,0.93804
65.63573,0.95046
65.62655,0.94349
65.64309,0.94289
65.61534,0.95844
65.57024,0.95344
65.56735,0.94992
65.58050,0.95868
65.53311,0.95481
65.55077,0.95892
65.58427,0.95822
65.49739,0.95707
65.50333,0.95817
65.54301,0.95059
65.50875,0.95015
65.52879,0.95958
65.57301,0.94950
65.52866,0.95733
65.54775,0.96067
65.58176,0.95393
65.55167,0.95499
65.48607,0.96465
65.56061,0.96105
65.50443,0.95964
65.46941,0.96534
65.54448,0.96004
65.43995,0.95916
65.42994,0.96054
65.47527,0.96568
65.37586,0.96269
65.42936,0.96140
65.50935,0.96465
65.40532,0.96505
65.49493,0.96626
65.52271,0.96566
65.48511,0.96868
65.52107,0.96530
65.54304,0.96418
65.49225,0.96697
65.47141,0.96588
65.47585,0.96113
65.42278,0.96776
65.36819,0.96207
65.44231,0.96241
65.42947,0.96784
65.33565,0.96495
65.48161,0.96422
65.42223,0.96668
65.40204,0.96323
65.50740,0.95980
65.41334,0.96656
65.40687,0.96194
65.44415,0.95419
65.36662,0.96276
65.35609,0.96188
65.42947,0.95870
65.41897,0.96777
65.38179,0.96357
65.43086,0.96158
65.47746,0.96983
65.39526,0.96518
65.44259,0.96605
65.47830,0.96855
65.36506,0.96710
65.44421,0.96526
65.43973,0.96764
65.29417,0.96137
65.42399,0.96601
65.42806,0.96445
65.35250,0.95731
65.40654,0.96321
65.45946,0.96372
65.42825,0.95486
65.39762,0.96191
65.42791,0.95822
65.35784,0.94937
65.32049,0.96123
65.44180,0.95577
65.31953,0.95033
65.27947,0.95925
65.44200,0.95821
65.29829,0.95520
65.28589,0.95206
65.40079,0.95729
65.30309,0.95546
65.33637,0.95612
65.33609,0.96168
65.28534,0.95790
65.36222,0.95819
65.32784,0.96129
65.31971,0.96141
65.31875,0.95804
65.30527,0.95600
65.36094,0.96154
65.36821,0.95883
65.28842,0.95737
65.33290,0.96118
65.30447,0.95055
65.27441,0.95161
65.33235,0.95956
65.27809,0.94219
65.26489,0.94914
65.29686,0.96191
65.33027,0.93943
65.28807,0.95874
65.33074,0.96003
65.38619,0.93601
65.29173,0.95452
65.36788,0.94963
65.37264,0.93525
65.27500,0.94723
65.33061,0.93654
65.30929,0.92246
65.31129,0.94662
65.33003,0.91937
65.29936,0.92666
65.30638,0.93305
65.29994,0.91380
65.22720,0.91283
65.30093,0.90876
65.31516,0.92724
65.23802,0.91440
65.31886,0.92802
65.39174,0.94643
65.29017,0.91762
65.32911,0.93479
65.32736,0.94024
65.24278,0.88317
65.12743,0.88294
65.15913,0.70465
64.94226,0.30891
64.58583,0.12941
64.48981,0.14449
